positive,negative,neutral,other,class,class_name
0.8238311409950256,0.006315110716968775,0.1326526701450348,0.03720101714134216,1,positive
0.050142962485551834,0.3430180251598358,0.05486440286040306,0.5519746541976929,4,other
0.06598202884197235,0.228170245885849,0.05933535844087601,0.6465123891830444,4,other
0.2854175567626953,0.08607250452041626,0.08809299021959305,0.540416955947876,4,other
0.006077402271330357,0.7825770974159241,0.017444705590605736,0.19390085339546204,2,negative
0.4566570818424225,0.05156834051012993,0.2651344835758209,0.22664013504981995,1,positive
0.610275149345398,0.01695900782942772,0.248505100607872,0.12426070868968964,1,positive
0.9523621797561646,0.0014238922158256173,0.03394107148051262,0.012272845022380352,1,positive
0.07042620331048965,0.1608690321445465,0.022234391421079636,0.7464703917503357,4,other
0.20091357827186584,0.07248546928167343,0.05000648275017738,0.6765944957733154,4,other
0.4019990861415863,0.054500944912433624,0.11270985007286072,0.4307900667190552,4,other
0.9233325123786926,0.003964246716350317,0.03605649992823601,0.036646779626607895,1,positive
0.7722497582435608,0.005456700921058655,0.19586479663848877,0.02642878331243992,1,positive
0.04167250171303749,0.05770353972911835,0.8215102553367615,0.0791136845946312,3,neutral
0.0013387007638812065,0.9349529147148132,0.010378611274063587,0.05332983285188675,2,negative
0.9035460948944092,0.0033296330366283655,0.0631396546959877,0.02998463623225689,1,positive
0.35057443380355835,0.04422455281019211,0.4715513586997986,0.13364963233470917,3,neutral
0.4692977964878082,0.01035603228956461,0.4824671447277069,0.03787904977798462,3,neutral
0.969697892665863,0.0011727537494152784,0.01901279017329216,0.010116536170244217,1,positive
0.9471266865730286,0.002791508100926876,0.013634994626045227,0.03644685447216034,1,positive
0.12596885859966278,0.15770260989665985,0.1497529149055481,0.5665755867958069,4,other
0.04896596446633339,0.3592880666255951,0.04884308949112892,0.542902946472168,4,other
0.024351703003048897,0.3461945354938507,0.0736745148897171,0.5557792782783508,4,other
0.5645662546157837,0.030616041272878647,0.1360342800617218,0.26878342032432556,1,positive
0.9518023133277893,0.0020172696094959974,0.03378020599484444,0.012400210835039616,1,positive
0.9477317929267883,0.0017535145161673427,0.03719266876578331,0.013322127982974052,1,positive
0.11971421539783478,0.0937117487192154,0.03525351732969284,0.7513205409049988,4,other
0.17432408034801483,0.07840248942375183,0.08448509126901627,0.6627883315086365,4,other
0.37462472915649414,0.03834259882569313,0.10205009579658508,0.48498252034187317,4,other
0.8892953395843506,0.004884567577391863,0.044023413211107254,0.0617966465651989,1,positive
0.7741937637329102,0.01788044348359108,0.0690193921327591,0.1389063596725464,1,positive
0.004795850720256567,0.7978371381759644,0.009262912906706333,0.18810413777828217,2,negative
0.23118144273757935,0.0729459673166275,0.1525922417640686,0.5432803630828857,4,other
0.5949342846870422,0.022906320169568062,0.03954693302512169,0.34261244535446167,1,positive
0.18538613617420197,0.10045906156301498,0.05427264794707298,0.659882128238678,4,other
0.6537954211235046,0.02321910299360752,0.21258725225925446,0.11039821058511734,1,positive
0.8127291202545166,0.00971731636673212,0.07376653701066971,0.10378708690404892,1,positive
0.3422910273075104,0.04862622544169426,0.03748663514852524,0.5715961456298828,4,other
0.9711769819259644,0.001133029698394239,0.020374400541186333,0.007315634284168482,1,positive
0.376345694065094,0.0437779501080513,0.05122620612382889,0.528650164604187,4,other
0.8602033853530884,0.00736466608941555,0.08967872709035873,0.04275326430797577,1,positive
0.7887963056564331,0.01074490137398243,0.052808020263910294,0.14765074849128723,1,positive
0.9125624299049377,0.004327304661273956,0.068804070353508,0.014306229539215565,1,positive
0.5510069727897644,0.06850922852754593,0.12850172817707062,0.25198209285736084,1,positive
0.9051048755645752,0.0021743925753980875,0.08188801258802414,0.010832727886736393,1,positive
0.3108898103237152,0.07699792832136154,0.07996167242527008,0.5321505665779114,4,other
0.001679903012700379,0.9105492830276489,0.007107298821210861,0.08066365122795105,2,negative
0.010175635106861591,0.591692328453064,0.013746608048677444,0.38438543677330017,2,negative
0.012505996972322464,0.6479225754737854,0.01389328297227621,0.32567816972732544,2,negative
0.6641486287117004,0.02130751870572567,0.04197346419095993,0.27257034182548523,1,positive
0.1777823120355606,0.1154663935303688,0.06157565489411354,0.6451756358146667,4,other
0.950032114982605,0.002149345353245735,0.028911057859659195,0.018907401710748672,1,positive
0.2608224153518677,0.10684086382389069,0.1411774605512619,0.4911592900753021,4,other
0.9596985578536987,0.001693823141977191,0.023554932326078415,0.015052694827318192,1,positive
0.016153505071997643,0.1452566534280777,0.749146580696106,0.08944319933652878,3,neutral
0.11652283370494843,0.26693490147590637,0.05240084230899811,0.5641414523124695,4,other
0.5752168893814087,0.04502751678228378,0.14696964621543884,0.2327859103679657,1,positive
0.2026241421699524,0.15798695385456085,0.13274015486240387,0.5066487193107605,4,other
0.9488214254379272,0.0028188556898385286,0.01824316568672657,0.030116580426692963,1,positive
0.3601285219192505,0.07914117723703384,0.1628895252943039,0.3978407680988312,4,other
0.5713247060775757,0.026263508945703506,0.03233274444937706,0.37007907032966614,1,positive
0.004966993350535631,0.8025156855583191,0.042115651071071625,0.15040172636508942,2,negative
0.9053581953048706,0.0024496219120919704,0.07618138939142227,0.016010740771889687,1,positive
0.06267818808555603,0.03849390521645546,0.8547710180282593,0.04405692219734192,3,neutral
0.9493868947029114,0.001985499868169427,0.027132859453558922,0.021494759246706963,1,positive
0.948514461517334,0.001462098560295999,0.04295976087450981,0.007063740398734808,1,positive
0.16545723378658295,0.1382170021533966,0.03241126611828804,0.6639145612716675,4,other
0.06456184387207031,0.22675460577011108,0.024604082107543945,0.6840794682502747,4,other
0.08216284215450287,0.1555704027414322,0.022564860060811043,0.7397018671035767,4,other
0.6362724304199219,0.021358827129006386,0.04576028510928154,0.29660844802856445,1,positive
0.2198600471019745,0.05844920501112938,0.5191879868507385,0.20250265300273895,3,neutral
0.19082337617874146,0.09396474063396454,0.41221943497657776,0.30299246311187744,3,neutral
0.012519613839685917,0.5953428149223328,0.2019040584564209,0.1902334988117218,2,negative
0.40113624930381775,0.05116460472345352,0.18900756537914276,0.358691543340683,1,positive
0.9148316383361816,0.004723954480141401,0.021344101056456566,0.05910026654601097,1,positive
0.0033151432871818542,0.8184123039245605,0.02279440499842167,0.15547814965248108,2,negative
0.9406152367591858,0.001955767162144184,0.04335060343146324,0.014078347943723202,1,positive
0.922816812992096,0.002138321753591299,0.059257622808218,0.015787173062562943,1,positive
0.024427901953458786,0.4675116539001465,0.018156884238123894,0.48990362882614136,4,other
0.8287306427955627,0.012600614689290524,0.029596716165542603,0.12907205522060394,1,positive
